Ticker,SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Returns,SMA_5,SMA_20,EMA_12,RSI_14,Volatility_20,Volume_Change,High_Low_Range,Target
GOOG,18,2020-06-19,72.2,72.39,71.07,71.59,71.0,63157500,,13652404260.0,-0.0029247910863509086,71.816,71.5405,71.60645872545626,50.0,0.01288522926042069,0.9962343133263714,1.3200000000000074,1
GOOG,18,2020-06-22,71.45,72.64,71.16,72.59,72.0,30848800,,13652404260.0,0.013968431345160015,72.136,71.64399999999999,71.75777276769377,52.746294681778586,0.013174510946689475,-0.5115576139017535,1.480000000000004,1
GOOG,18,2020-06-23,72.78,73.8,72.26,73.22,72.62,28595280,,13652404260.0,0.00867888138862094,72.352,71.7625,71.98273080343318,55.852842809364574,0.01325491739872139,-0.0730504914291642,1.539999999999992,0
GOOG,18,2020-06-24,73.08,73.77,71.49,71.6,71.01,35120440,,13652404260.0,-0.02212510243102983,72.16,71.79799999999999,71.92384914136655,54.001616814874666,0.014290571425491592,0.22819010689876085,2.280000000000001,1
GOOG,18,2020-06-25,71.5,72.14,71.0,72.07,71.48,24609480,,13652404260.0,0.00656424581005588,72.214,71.8595,71.94633388884861,50.65047701647871,0.01434804396587758,-0.29928326638276737,1.1400000000000006,0
GOOG,18,2020-06-26,71.57,71.67,67.6,68.0,67.44,85353960,,13652404260.0,-0.05647287359511577,71.49600000000001,71.687,71.33920559825651,35.74720210664913,0.019111443558278082,2.4683365922400635,4.070000000000007,1
GOOG,18,2020-06-29,67.91,69.78,67.35,69.75,69.18,36203600,,13652404260.0,0.025735294117646967,70.928,71.595,71.09471242929398,40.704738760631834,0.020103652267081985,-0.5758415895407782,2.430000000000007,1
GOOG,18,2020-06-30,69.52,70.93,69.2,70.68,70.1,40847620,,13624300000.0,0.01333333333333342,70.42,71.53099999999999,71.03091051709491,42.28267297457127,0.020319500039723198,0.12827508866521553,1.730000000000004,1
GOOG,18,2020-07-01,70.56,72.15,70.49,71.9,71.31,35512260,,13624300000.0,0.017260894170911145,70.47999999999999,71.535,71.164616591388,55.68862275449104,0.020707534587376033,-0.13061617788257918,1.6600000000000108,1
GOOG,18,2020-07-02,72.35,74.15,72.32,73.23,72.64,37195800,,13624300000.0,0.018497913769123686,70.712,71.666,71.48236788502061,58.08684707363124,0.02067859051201053,0.04740728976415465,1.8300000000000125,1
GOOG,18,2020-07-06,74.0,75.33,73.64,74.78,74.17,31279940,,13624300000.0,0.021166188720469714,72.06800000000001,71.809,71.98969590270974,61.07539450613678,0.02079641882629064,-0.1590464514810812,1.6899999999999977,0
GOOG,18,2020-07-07,74.5,75.84,74.18,74.26,73.65,29164320,,13624300000.0,-0.006953730944102676,72.97,71.90549999999999,72.33897345613902,56.43203883495147,0.020875421497443782,-0.06763504022066535,1.6599999999999966,1
GOOG,18,2020-07-08,74.72,75.29,74.28,74.8,74.19,24994620,,13624300000.0,0.0072717479127388795,73.79400000000001,72.005,72.71759292442532,56.74698795180722,0.020884086864920576,-0.14297264602774895,1.0100000000000051,1
GOOG,18,2020-07-09,75.32,76.14,74.4,75.55,74.93,28466440,,13624300000.0,0.010026737967914423,74.524,72.11800000000001,73.15334785912911,61.30198915009043,0.02094167766846293,0.13890269185928816,1.7399999999999949,1
GOOG,18,2020-07-10,75.31,77.19,74.83,77.09,76.46,37144080,,13624300000.0,0.020383851753805526,75.296,72.463,73.75898665003233,65.34598214285715,0.018560469576050415,0.30483755608358476,2.3599999999999994,0
GOOG,18,2020-07-13,77.5,78.86,75.26,75.57,74.95,36928480,,13624300000.0,-0.019717213646387455,75.45400000000001,72.70849999999999,74.03760408848889,58.080260303687616,0.019346486277395568,-0.0058044242851081895,3.5999999999999943,1
GOOG,18,2020-07-14,74.52,76.15,74.17,76.03,75.41,31700420,,13624300000.0,0.006087071589255144,75.80799999999999,72.9605,74.34412653641368,57.690202517788734,0.019353414005419258,-0.14157257487987596,1.980000000000004,0
GOOG,18,2020-07-15,76.16,76.77,74.9,75.68,75.06,35220720,,13624300000.0,-0.004603446008154655,75.98400000000001,73.1375,74.54964553081157,62.00000000000004,0.01919996284488834,0.11104900187442301,1.8699999999999903,1
GOOG,18,2020-07-16,75.0,75.93,74.32,75.9,75.28,30386920,,13624300000.0,0.0029069767441860517,76.054,73.3045,74.75739237222518,61.43283582089556,0.019185085391584818,-0.13724307737036612,1.6100000000000136,0
GOOG,18,2020-07-17,76.08,76.17,74.92,75.78,75.16,29140280,,13624300000.0,-0.0015810276679842916,75.792,73.5035,74.91471662265208,80.39062499999997,0.018972128886909745,-0.041025546518041356,1.25,1
GOOG,18,2020-07-20,75.76,78.51,75.18,78.29,77.65,30942720,,13624300000.0,0.033122195830034284,76.336,73.8385,75.43399098839791,81.48967551622417,0.02007245511902587,0.06185390119792955,3.3299999999999983,0
GOOG,18,2020-07-21,79.35,79.35,77.71,77.92,77.28,23662020,,13624300000.0,-0.004726018648614216,76.71400000000001,74.105,75.81645391325976,77.8461538461538,0.020052296052127747,-0.2352960567138248,1.6400000000000006,1
GOOG,18,2020-07-22,78.03,78.5,77.31,78.42,77.78,18639700,,13624300000.0,0.006416837782340812,77.26200000000001,74.365,76.21699946506595,76.54723127035825,0.020029355667626304,-0.21225237743861258,1.1899999999999977,0
GOOG,18,2020-07-23,78.35,78.59,75.37,75.78,75.16,32552680,,13603272700.0,-0.033664881407804104,77.238,74.574,76.14976877813272,59.381898454746114,0.020955145288874537,0.7464165195791779,3.219999999999999,0
GOOG,18,2020-07-24,74.95,75.88,74.42,75.59,74.97,30888080,,13603272700.0,-0.002507257851675826,77.2,74.75,76.06365050457384,53.31152902698283,0.02097330612243757,-0.05113557470536989,1.4599999999999937,1
GOOG,18,2020-07-27,75.78,77.05,75.76,76.51,75.88,24919600,,13603272700.0,0.012170922079640212,76.84400000000001,75.1755,76.13231965771632,58.90736342042754,0.015768441044942835,-0.19322923276551995,1.289999999999992,0
GOOG,18,2020-07-28,76.26,76.32,74.88,75.02,74.4,34043480,,13603272700.0,-0.019474578486472494,76.264,75.439,75.9611935565292,50.81001472754049,0.016033416604515204,0.3661326827075877,1.4399999999999977,1
GOOG,18,2020-07-29,75.32,76.56,75.07,76.1,75.48,22130680,,13603272700.0,0.014396161023727094,75.8,75.71000000000001,75.98254839398624,51.976994967649155,0.01606850176475701,-0.3499289731837051,1.490000000000009,1
GOOG,18,2020-07-30,74.85,76.89,74.61,76.57,75.95,33427920,,13603272700.0,0.006176084099868584,75.958,75.9435,76.0729255641422,47.9750778816199,0.015769016970072935,0.5104786658159624,2.280000000000001,0
GOOG,18,2020-07-31,75.25,75.45,72.7,74.15,73.54,68580720,,13603272700.0,-0.03160506725871737,75.66999999999999,75.98949999999999,75.77709086196647,44.83260553129554,0.01714245908750568,1.0515999798970443,2.75,0
GOOG,18,2020-08-03,74.33,74.52,73.28,73.72,73.12,46630280,,13603272700.0,-0.005799055967633304,75.112,75.9365,75.46061534474086,41.57549234135667,0.016501855558001283,-0.32006721422580575,1.2399999999999949,0
GOOG,18,2020-08-04,73.83,74.28,72.93,73.25,72.65,38069780,,13603272700.0,-0.006375474769397704,74.758,75.886,75.12052067631919,41.21475054229933,0.01649060996631902,-0.183582427555657,1.3499999999999943,1
GOOG,18,2020-08-05,73.47,74.12,73.17,73.68,73.08,39599140,,13603272700.0,0.005870307167235689,74.274,75.83000000000001,74.89890211073163,42.09401709401711,0.016458549452339766,0.04017254630838418,0.9500000000000028,1
GOOG,18,2020-08-06,73.59,75.12,73.3,75.0,74.39,39907360,,13603272700.0,0.01791530944625408,73.96000000000001,75.8025,74.91445563215753,47.440944881889756,0.016817851983451246,0.007783502368990947,1.8200000000000074,0
GOOG,18,2020-08-07,75.0,75.84,74.08,74.72,74.11,31556520,,13603272700.0,-0.0037333333333333663,74.074,75.684,74.88453938105637,36.27978478093772,0.016111785917399344,-0.20925563605309894,1.7600000000000051,1
GOOG,18,2020-08-10,74.36,75.2,73.65,74.81,74.19,25790600,,13603272700.0,0.0012044967880087132,74.292,75.646,74.87307178397077,37.784760408483905,0.01553112037264452,-0.18271723244514926,1.5499999999999972,0
GOOG,18,2020-08-11,74.62,75.5,73.9,74.02,73.41,29087300,,13603272700.0,-0.010560085550060272,74.446,75.5455,74.7418299710522,33.10291858678954,0.015611591175409497,0.12782564190053747,1.5999999999999943,1
GOOG,18,2020-08-12,74.28,75.62,74.26,75.33,74.71,28753100,,13603272700.0,0.017697919481221236,74.776,75.52799999999999,74.8323176678134,48.07527801539777,0.016144739767780015,-0.011489550422349226,1.3599999999999994,1
GOOG,18,2020-08-13,75.52,76.86,75.4,75.92,75.3,29104160,,13603272700.0,0.007832204964821399,74.96,75.529,74.99965341122672,51.36476426799007,0.01623047581900426,0.012209466109741163,1.4599999999999937,0
GOOG,18,2020-08-14,75.78,76.09,75.14,75.39,74.77,27104000,,13603272700.0,-0.006981032665964171,75.09400000000001,75.5095,75.05970673257646,45.213675213675195,0.016305334263376946,-0.06872419612866343,0.9500000000000028,1
GOOG,18,2020-08-17,75.73,76.28,75.4,75.9,75.28,27281640,,13603272700.0,0.00676482292081193,75.312,75.39,75.18898261987239,54.10447761194033,0.014433960157250106,0.006554014167650557,0.8799999999999955,1
GOOG,18,2020-08-18,76.31,78.12,76.19,77.93,77.29,40541720,,13603272700.0,0.02674571805006587,76.09400000000001,75.3905,75.61067760143048,57.840616966581024,0.015716451468515164,0.4860440941233739,1.9300000000000068,0
GOOG,18,2020-08-19,77.67,78.68,77.2,77.38,76.74,33212220,,13603272700.0,-0.007057615809059503,76.50399999999999,75.3385,75.88288104736425,53.446808510638306,0.015721325340006476,-0.18078907357655272,1.480000000000004,1
GOOG,18,2020-08-20,77.17,79.29,76.91,79.09,78.44,34137540,,13603272700.0,0.02209873352287417,77.138,75.50399999999999,76.37628396315436,72.373188405797,0.014431043431717604,0.027860829538043586,2.3800000000000097,0
GOOG,18,2020-08-21,78.85,79.89,78.4,79.02,78.37,28929060,,13603272700.0,-0.0008850676444557282,77.864,75.6755,76.78300950728446,74.81273408239687,0.014407502923644011,-0.15257338402239884,1.4899999999999949,1
GOOG,18,2020-08-24,79.7,80.71,79.03,79.41,78.76,28204580,,13603272700.0,0.0049354593773727196,78.566,75.82050000000001,77.18716189077917,79.05660377358475,0.014236960839872973,-0.025043330132399788,1.6799999999999926,1
GOOG,18,2020-08-25,79.1,80.58,79.1,80.41,79.75,42641680,,13603272700.0,0.012592872434202151,79.062,76.09,77.6829831383516,80.12533572068023,0.013481839849601576,0.5118707670881821,1.480000000000004,1
GOOG,18,2020-08-26,80.4,82.96,80.18,82.62,81.94,71621440,,13603272700.0,0.02748414376321362,80.11,76.41600000000001,78.44252419398981,81.59203980099488,0.014326592786802279,0.6796111222634755,2.779999999999987,0
GOOG,18,2020-08-27,82.68,82.75,81.29,81.72,81.05,37232040,,13603272700.0,-0.01089324618736387,80.636,76.6735,78.9467512410683,77.60252365930586,0.014707061553374591,-0.4801551043933213,1.4599999999999937,1
GOOG,18,2020-08-28,81.67,82.36,81.54,82.22,81.55,29995640,,13603272700.0,0.006118453255017142,81.276,77.077,79.45032797321164,78.30404889228404,0.012190072043042026,-0.19435948177967144,0.8199999999999932,0
GOOG,18,2020-08-31,82.39,82.4,81.52,81.71,81.04,36468120,,13603272700.0,-0.006202870347847278,81.736,77.4765,79.79796982348677,80.0156128024979,0.012209652634910239,0.21578069346078288,0.8800000000000097,1
GOOG,18,2020-09-01,81.83,83.29,81.61,83.04,82.36,36533100,,13603272700.0,0.016277077469098122,82.262,77.966,80.2967436967965,80.0467653936086,0.012126948621996751,0.0017818302670935537,1.6800000000000068,1
GOOG,18,2020-09-02,83.69,86.66,83.32,86.41,85.71,50223600,,13603272700.0,0.04058285163776487,83.02,78.60249999999999,81.23724466652011,83.60025624599602,0.01433587013020759,0.3747423569311117,3.3400000000000034,0
GOOG,18,2020-09-03,85.49,85.49,80.75,82.09,81.42,62155260,,13603272700.0,-0.049994213632681306,83.09400000000001,78.957,81.36843779474779,67.26804123711337,0.01912893833911313,0.23757078345638316,4.739999999999995,0
GOOG,18,2020-09-04,81.21,82.26,77.38,79.55,78.9,52171360,,13603272700.0,-0.03094164940918509,82.55999999999999,79.1985,81.08867813401736,58.51609892673817,0.02066611139466638,-0.16062840055692795,4.88000000000001,0
GOOG,18,2020-09-08,76.68,78.19,76.4,76.62,75.99,52217680,,13603272700.0,-0.03683218101822738,81.542,79.289,80.40118919032238,47.066726377071205,0.02253844845801687,0.000887843445139147,1.789999999999992,1
GOOG,18,2020-09-09,77.88,78.45,76.8,77.85,77.21,35494080,,13603272700.0,0.01605324980422851,80.50399999999999,79.4805,80.0086985456574,51.0212950890917,0.022578320032885832,-0.32026700535144415,1.6500000000000057,0
GOOG,18,2020-09-10,78.03,79.2,76.29,76.6,75.97,32371140,,13603272700.0,-0.016056518946692355,78.542,79.54400000000001,79.48428338478702,44.47893569844787,0.022665116198767866,-0.08798481324209562,2.9099999999999966,0
GOOG,18,2020-09-11,76.8,78.76,74.87,76.04,75.41,31941740,,13603272700.0,-0.007310704960835301,77.332,79.55,78.95439363328133,43.53298611111113,0.02268067923603038,-0.01326490200839392,3.8900000000000006,0
GOOG,18,2020-09-14,76.95,78.2,75.79,75.96,75.34,33931780,,13603272700.0,-0.0010520778537613795,76.614,79.57849999999999,78.49371768969958,42.41091069071711,0.022618823815587878,0.062302178904467986,2.4099999999999966,1
GOOG,18,2020-09-15,76.8,77.98,76.59,77.07,76.44,26621640,,13603272700.0,0.014612954186413951,76.704,79.637,78.27468419897657,42.688266199649725,0.022798378877761004,-0.2154363844160253,1.3900000000000006,0
GOOG,18,2020-09-16,77.78,78.1,75.99,76.05,75.42,26245980,,13603272700.0,-0.013234721681588124,76.344,79.54299999999999,77.93242509144171,34.82678983833716,0.022167448832561942,-0.014111076552759338,2.1099999999999994,0
GOOG,18,2020-09-17,74.8,75.41,73.5,74.78,74.16,37595020,,13603272700.0,-0.01669953977646277,75.98,79.413,77.4474366158353,34.24159854677565,0.022409979965994066,0.4324106015473608,1.9099999999999966,0
GOOG,18,2020-09-18,74.9,75.15,71.86,73.0,72.4,62077640,,13603272700.0,-0.023803155924043917,75.372,79.10849999999999,76.76321559801448,30.21459227467811,0.022219142551434413,0.6512197626174956,3.2900000000000063,0
GOOG,18,2020-09-21,72.0,72.42,70.33,71.56,70.97,57776540,,13603272700.0,-0.01972602739726026,74.49199999999999,78.7355,75.96272089062764,29.05489063144863,0.022488503753542128,-0.06928581692216396,2.0900000000000034,1
GOOG,18,2020-09-22,72.5,73.48,71.73,73.27,72.67,31664020,,13603272700.0,0.023896031302403475,73.732,78.4285,75.54845613822339,30.150345388053594,0.023301241593857935,-0.4519571438511202,1.75,0
GOOG,18,2020-09-23,72.94,73.05,70.39,70.76,70.18,33147000,,13603272700.0,-0.034256858195714335,72.674,77.946,74.8117705784967,17.052631578947327,0.023917883365698445,0.046834861776868575,2.6599999999999966,1
GOOG,18,2020-09-24,70.55,72.19,70.49,71.41,70.83,29004320,,13603272700.0,0.009185980780101577,72.0,77.3855,74.28842125872798,23.406374501991962,0.022893691990156288,-0.12497903279331468,1.7000000000000028,1
GOOG,18,2020-09-25,71.63,72.5,70.67,72.25,71.66,26467500,,13603272700.0,0.01176305839518288,71.85,76.91199999999999,73.97481798815444,30.1414581066376,0.02324940188390205,-0.08746352267524282,1.8299999999999983,1
GOOG,18,2020-09-28,73.71,73.84,72.47,73.23,72.63,40158820,,13603272700.0,0.013564013840830613,72.184,76.4625,73.86023060536145,39.683505782105875,0.023509807113196803,0.517287994710494,1.3700000000000045,1
GOOG,18,2020-09-29,73.52,73.83,72.94,73.47,72.87,19582040,,13603272700.0,0.0032773453502661365,72.224,76.0505,73.80019512761353,35.81606217616579,0.023590508583685794,-0.5123850750594763,0.8900000000000006,1
GOOG,18,2020-09-30,73.34,74.49,72.99,73.48,72.88,34032160,,13554480000.0,0.00013610997686130943,72.768,75.5725,73.75093433874991,39.01408450704226,0.023093912312315616,0.737927202681641,1.5,1
GOOG,18,2020-10-01,74.21,74.95,73.96,74.5,73.89,35589940,,13554480000.0,0.01388132825258559,73.386,74.977,73.86617520971147,44.74761255115959,0.0209402052593899,0.045773762229608606,0.9900000000000091,0
GOOG,18,2020-10-02,73.1,74.16,72.55,72.92,72.32,25681420,,13554480000.0,-0.021208053691275097,73.52000000000001,74.5185,73.72060979283279,40.594059405940605,0.018713166331506288,-0.2784078871726111,1.6099999999999994,1
GOOG,18,2020-10-05,73.31,74.41,73.21,74.3,73.69,22265140,,13554480000.0,0.01892484914975312,73.734,74.256,73.80974674778159,41.57029823493609,0.018499111342800568,-0.13302535451700104,1.2000000000000028,0
GOOG,18,2020-10-06,73.78,74.34,72.43,72.67,72.08,24908460,,13554480000.0,-0.021938088829071223,73.574,74.05850000000001,73.63440109427673,40.08215962441314,0.017339252652569966,0.11872011584027775,1.9099999999999966,1
GOOG,18,2020-10-07,73.21,73.45,71.8,73.01,72.42,34923120,,13554480000.0,0.004678684464015426,73.47999999999999,73.8165,73.53833938746493,44.506517690875235,0.01687913036972219,0.4020585776880625,1.6500000000000057,1
GOOG,18,2020-10-08,73.25,74.5,73.25,74.3,73.69,23756620,,13554480000.0,0.01766881249143948,73.44,73.7015,73.65551794323956,54.161331626120365,0.017194947009879103,-0.3197452003142903,1.25,1
GOOG,18,2020-10-09,74.73,75.83,74.47,75.76,75.14,28710840,,13554480000.0,0.01965006729475105,74.008,73.6875,73.9792844135104,63.42710997442459,0.017753446163631784,0.2085406088913322,1.3599999999999994,1
GOOG,18,2020-10-12,77.15,79.69,76.63,78.46,77.82,49651200,,13554480000.0,0.03563885955649404,74.84,73.8125,74.66862527297033,65.60432952495492,0.019456719488922473,0.7293537911116499,3.0600000000000023,1
GOOG,18,2020-10-13,79.19,79.5,78.16,78.58,77.94,32020860,,13554480000.0,0.001529441753759908,76.022,73.888,75.27037523097489,77.45786516853934,0.01922179747570309,-0.35508386504253675,1.3400000000000034,0
GOOG,18,2020-10-14,78.93,79.38,77.53,78.4,77.76,38619800,,13554480000.0,-0.0022906592008143933,77.1,74.00550000000001,75.75185596467107,75.3812636165578,0.018944629020321742,0.20608253494753104,1.8499999999999943,0
GOOG,18,2020-10-15,77.36,78.76,77.25,77.96,77.32,30816340,,13554480000.0,-0.0056122448979593065,77.832,74.1645,76.09157043164474,71.35377711293941,0.018535884908936675,-0.202058529562556,1.5100000000000051,1
GOOG,18,2020-10-16,78.29,79.06,78.15,78.65,78.01,28702740,,13554480000.0,0.00885069266290417,78.41,74.447,76.48517498062247,70.71865443425077,0.017531358884757292,-0.06858698988913026,0.9099999999999966,0
GOOG,18,2020-10-19,79.02,79.41,76.4,76.73,76.1,32141500,,13554480000.0,-0.024411951684679023,78.06400000000001,74.7055,76.52284036821902,61.04336043360435,0.01789107496014378,0.11980598367960682,3.009999999999991,1
GOOG,18,2020-10-20,76.35,78.88,76.28,77.8,77.16,44851440,,13554480000.0,0.013945001954906777,77.90799999999999,74.93199999999999,76.71932646541609,63.65360303413399,0.017430739042922715,0.395437051786631,2.5999999999999943,1
GOOG,18,2020-10-21,78.67,80.94,78.58,79.67,79.01,51366900,,13554480000.0,0.02403598971722376,78.162,75.3775,77.17327623996746,65.50689862027595,0.015627184413774472,0.14526757669318968,2.3599999999999994,1
GOOG,18,2020-10-22,79.65,81.1,79.25,80.77,80.11,28680840,,13528525440.0,0.013806953683946244,78.724,75.8455,77.72661835689554,74.24336009882643,0.01570972349411427,-0.4416474422244675,1.8499999999999943,1
GOOG,18,2020-10-23,81.3,82.12,81.03,82.05,81.38,27516880,,13528525440.0,0.015847468119351227,79.404,76.3355,78.39175399429622,74.08328154133001,0.01581077696404039,-0.04058319072942074,1.0900000000000034,0
GOOG,18,2020-10-26,81.25,81.91,78.83,79.52,78.87,37065080,,13528525440.0,-0.030834856794637377,79.96199999999999,76.65,78.56533030286603,70.15891701000587,0.017762983785160433,0.3469942813284064,3.0799999999999983,1
GOOG,18,2020-10-27,79.78,80.34,79.14,80.21,79.56,24580040,,13528525440.0,0.00867706237424537,80.444,76.987,78.8183564101174,70.76124567474045,0.01778797990770387,-0.33684103744009186,1.2000000000000028,0
GOOG,18,2020-10-28,77.99,78.07,75.73,75.83,75.21,36679180,,13528525440.0,-0.0546066575239994,79.676,77.1045,78.35860927009934,53.74449339207049,0.02217381958570014,0.4922343494965835,2.339999999999989,1
GOOG,18,2020-10-29,76.12,79.69,76.11,78.36,77.72,40061280,,13528525440.0,0.033364103916655674,79.194,77.2975,78.35882322854559,56.046511627906966,0.023138927214073214,0.09220762296212737,3.5799999999999983,1
GOOG,18,2020-10-30,83.61,84.35,80.22,81.05,80.39,86617240,,13528525440.0,0.034328739152628795,78.994,77.704,78.77285042415396,56.026058631921835,0.023438415661347804,1.1621186342523253,4.1299999999999955,1
GOOG,18,2020-11-02,81.41,83.04,80.8,81.3,80.64,50708920,,13528525440.0,0.0030845157310301907,79.35,78.054,79.16164266659182,56.29047178538391,0.02322982776318774,-0.4145631978114288,2.240000000000009,1
GOOG,18,2020-11-03,81.59,83.08,80.83,82.51,81.84,33233060,,13528525440.0,0.014883148831488446,79.80999999999999,78.54599999999999,79.67677456403923,59.07284768211919,0.022447591256584784,-0.3446308854536835,2.25,1
GOOG,18,2020-11-04,85.51,88.57,85.3,87.46,86.74,71418540,,13528525440.0,0.05999272815416301,82.136,79.26849999999999,80.87419386187935,67.48895434462446,0.025409087412615633,1.1490208846251293,3.269999999999996,1
GOOG,18,2020-11-05,89.05,89.68,87.53,88.17,87.45,41316240,,13528525440.0,0.008117996798536531,84.098,79.962,81.99662557543637,67.51287711552612,0.025334696056820743,-0.4214913942514087,2.1500000000000057,0
GOOG,18,2020-11-06,87.7,88.62,87.02,88.09,87.37,33224500,,13528525440.0,-0.0009073380968582789,85.506,80.57849999999999,82.9340677946,72.41515390686662,0.025292574162902665,-0.19584889622095336,1.6000000000000085,1
GOOG,18,2020-11-09,89.55,90.9,88.0,88.15,87.43,45365400,,13528525440.0,0.0006811215802020598,86.876,81.063,83.73651890312307,71.2700369913687,0.024467138436891255,0.3654200966154495,2.9000000000000057,0
GOOG,18,2020-11-10,86.55,88.15,85.86,87.02,86.31,52722840,,13528525440.0,-0.01281905842314246,87.778,81.485,84.24166984110414,65.57863501483678,0.02481681701577299,0.1621817508497665,2.2900000000000063,1
